restaurant_id,name,days_in_advance,primary_cuisine,secondary_cuisines,primary_dining_style,secondary_dining_styles,facilities,primary_place,places,hashtags,weighted_rating_score,total_revenue,total_bookings,total_guests,total_no_shows,total_temporary_bookings,avg_revenue_per_booking,no_show_rate,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue,restaurant_name_en,restaurant_name_th,extracted_location,kol_engagement_rate
4721.0,Sra Bua by Kiin Kiin at Siam Kempinski Hotel Bangkok ,90.0,thai,thai,michelin guide,"hotel restaurant, fine dining, michelin guide","valet parking, have parking, vegan/vegetarian friendly, have baby chair, indoor seating, free wifi",awardbadge:1 michelin star,"btsroute:bts siam, popularzone:siam","luxury thai restaurants over 3000 baht, michelin guide & star",4.908084179461055,20459500.0,314.0,677.0,12.0,0.0,65157.64331210191,0.03821656050955414,0.0,0.0,0.0,0.0,0.0,0.0,Sra Bua by Kiin Kiin at Siam Kempinski Hotel Bangkok,สระบัว บาย กิน กิน มิชลินไกด์ โรงแรม สยาม เคมปินสกี้ กรุงเทพ,Thai,0.0
4722.0,,,,,,,,,,,,564500.0,30.0,66.0,0.0,0.0,18816.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Up & Above Bar (Rooftop) at The Okura Prestige Bangkok,Up & Above Bar (Rooftop) at The Okura Prestige Bangkok,Fusion,0.0
4723.0,,,,,,,,,,,,33334656.0,1168.0,3512.0,2.0,1.0,28539.945205479453,0.0017123287671232876,0.0,0.0,0.0,0.0,0.0,0.0,Burn Whale,เบิร์น เวล,Thai,0.0
4724.0,,,,,,,,,,,,3175560.0,283.0,627.0,0.0,1.0,11221.060070671378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tanwa The Food Project,ธันวา เดอะ ฟู้ดโปรเจ็ค,Fusion,0.0
4726.0,,,,,,,,,,,,4628328.0,174.0,642.0,3.0,5.0,26599.58620689655,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,House of Kin Centara Ayutthaya (Ayutthaya),เฮาส์ ออฟ กิน เซ็นทารา อยุธยา (อยุธยา),Thai,0.0
4727.0,,,,,,,,,,,,2124510.0,308.0,487.0,0.0,9.0,6897.75974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xing Xing Mala Wongwian Yai,ซิงซิงหมาล่า 星星麻辣 วงเวียนใหญ่,Italian,0.0
4728.0,,,,,,,,,,,,2528930.0,263.0,587.0,0.0,9.0,9615.703422053231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xing Xing Mala Rama 3,ซิงซิงหมาล่า 星星麻辣 พระราม 3,International,0.0
4729.0,,,,,,,,,,,,2476340.0,283.0,566.0,0.0,3.0,8750.318021201414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xing Xing Mala Muang Thong,ซิงซิงหมาล่า 星星麻辣 เมืองทอง,Chinese,0.0
4730.0,,,,,,,,,,,,516450.0,62.0,119.0,0.0,2.0,8329.838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xing Xing Mala Bang Bon,ซิงซิงหมาล่า 星星麻辣 บางบอน,Thai,0.0
4731.0,,,,,,,,,,,,1358220.0,149.0,312.0,0.0,10.0,9115.570469798658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xing Xing Mala PhutthaMonthon Sai 2,ซิงซิงหมาล่า 星星麻辣 พุทธมณฑล สาย2,International,0.0
4735.0,Shaloba Eatery  ,90.0,thai,"thai, european",wine bar,"fine dining, family friendly, open air/outdoor, cafe/dessert, wine bar","have parking, outdoor seating, have baby chair, accommodates 50+ people, pet friendly, private room up to 20 people, live music, free wifi, vegan/vegetarian friendly",btsroute:bts phrom phong,"popularzone:rama 4, btsroute:bts phrom phong, popularzone:phrom phong","thai outdoor restaurants in phrom phong, asok & nana under 1000 baht, corporate deals, celebrate love with us, thai fine dining in phrom phong, asok, thonglor, vegan/vegetarian thai restaurants in phrom phong, asok, thonglor under 500 baht, christmas & new year deal, amex, thai vegan/vegetarian restaurants near phrom phong, asok, thonglor under 1000 baht",4.761976215868252,12604668.0,450.0,1355.0,8.0,13.0,28010.373333333333,0.017777777777777778,0.0,0.0,0.0,0.0,41.0,0.0,Shaloba Eatery,ชะโลบา อีทเทอรี่,Mediterranean,0.0
4736.0,,,,,,,,,,,,511440.0,49.0,143.0,1.0,1.0,10437.551020408164,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,Homeals Cafe&Bistro,โฮมมิล คาเฟ่ แอนด์ บริสโทร,Thai,0.0
4737.0,,,,,,,,,,,,10687440.0,2276.0,4554.0,0.0,2.0,4695.7117750439365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Khrua Ta Suk Lat Phrao 64,ครัวตาสุข ลาดพร้าว 64,Thai Southern,0.0
4738.0,Casa Pasta,90.0,italian,italian,fine dining,"casual dining, fine dining, family friendly","pet friendly, have parking, private room up to 10 people, outdoor seating, have baby chair, free wifi",btsroute:bts udom suk,"popularzone:phra khanong, popularzone:udomsuk, btsroute:bts udom suk","italian fine dining restaurants under 1000 baht, amex",4.817020207070447,2580120.0,95.0,285.0,3.0,0.0,27159.157894736843,0.031578947368421054,0.0,0.0,0.0,0.0,15.0,0.0,Casa Pasta,คาซ่า พาสต้า,Italian,0.0
4739.0,,,,,,,,,,,,210600.0,12.0,36.0,0.0,0.0,17550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manee Me More Gateway Ekamai,มานี มี หม้อ เกตเวย์ เอกมัย,Thai,0.0
4740.0,Manee Me More Fashion Island,90.0,thai,"thai, thai isaan",hot pot/shabu,"casual dining, buffet, family friendly, hot pot/shabu, chain restaurant, healthy, mall restaurant","have parking, indoor seating, accommodates 50+ people, free wifi",shoppingmall:fashion island,shoppingmall:fashion island,"amex, time to celebrate",4.739479519219884,5703900.0,354.0,931.0,6.0,11.0,16112.71186440678,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,Manee Me More Fashion Island,มานี มี หม้อ แฟชั่น ไอซ์แลนด์,French,0.0
4741.0,Versailles Palace Nonthaburi,90.0,chinese,"thai, chinese",buffet,"chain restaurant, family friendly, buffet, casual dining","have parking, private room up to 20 people, private room up to 40 people, accommodates 120+ people, private room up to 10 people, indoor seating, vegan/vegetarian friendly, accommodates 80+ people, wheelchair access, accommodates 50+ people",mrtroute:mrt phra nangklao bridge,"popularzone:nonthaburi, popularzone:rattanathibet, mrtroute:mrt phra nangklao bridge","family friendly thai restaurants under 1000 baht in nonthaburi, amex",4.651516227487571,14901084.0,1146.0,2806.0,18.0,20.0,13002.69109947644,0.015706806282722512,0.0,0.0,0.0,0.0,48.0,0.0,Versailles Palace Nonthaburi,แวร์ซาย พาเลซ นนทบุรี,European,0.0
4742.0,Versailles Palace Jaransanitwong,90.0,chinese,"thai, chinese",buffet,"chain restaurant, buffet, casual dining, family friendly","accommodates 80+ people, indoor seating, accommodates 120+ people, wheelchair access, private room up to 40 people, private room up to 20 people, private room up to 10 people, have parking, accommodates 50+ people, vegan/vegetarian friendly",mrtroute:mrt charan 13,"mrtroute:mrt charan 13, popularzone:charan sanitwong",amex,4.57872310199817,8459112.0,538.0,1584.0,4.0,16.0,15723.256505576208,0.007434944237918215,0.0,0.0,0.0,0.0,0.0,0.0,Versailles Palace Jaransanitwong,แวร์ซาย พาเลซ จรัญสนิทวงศ์,Mexican,0.0
4743.0,Phrompoon,90.0,steakhouse,"thai isaan, thai, steakhouse",open air/outdoor,"hot pot/shabu, casual dining, open air/outdoor, family friendly, wine bar","private room up to 20 people, private room up to 10 people, have baby chair, indoor seating, outdoor seating, have parking",mrtroute:mrt fai chai,"popularzone:charan sanitwong, mrtroute:mrt fai chai",amex,4.462126269191582,419400.0,39.0,106.0,0.0,5.0,10753.846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phrompoon,พร้อมพูน,Japanese,0.0
4744.0,,,,,,,,,,,,185244000.0,9152.0,19839.0,0.0,46.0,20240.821678321678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atara Sky Bar & Bistro at Oakwood Hotel & Residence Sri Racha (Chonburi),Atara Sky Bar & Bistro at Oakwood Hotel & Residence Sri Racha (Chonburi),Fusion,0.0
4745.0,,,,,,,,,,,,180000.0,1.0,4.0,0.0,0.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Not Use] Yamazato,[Not Use] Yamazato,Japanese,0.0
4746.0,"Elements, Inspired by Ciel Bleu at The Okura Prestige Bangkok ",90.0,french,"japanese, fusion, french",one michelin star,"michelin guide, one michelin star, fine dining, hotel restaurant","have baby chair, wheelchair access, have parking, outdoor seating, indoor seating, scenic view, free wifi",awardtype:1 michelin star 2026,"popularzone:ploenchit, btsroute:bts phloen chit","amex, michelin guide & star",4.846806965768424,335407980.0,1929.0,7367.0,0.0,28.0,173876.60964230172,0.0,0.0,0.0,0.0,0.0,143.0,0.0,"Elements, Inspired by Ciel Bleu at The Okura Prestige Bangkok","Elements, Inspired by Ciel Bleu at The Okura Prestige Bangkok",European,0.0
4747.0,Myste,90.0,fusion,fusion,fine dining,fine dining,"have parking, indoor seating",popularzone:salaya,popularzone:salaya,"famous restaurants, amex, redtable 2024 award winner",4.135105224326319,586612944.0,3470.0,7204.0,12.0,134.0,169052.72161383287,0.00345821325648415,4971.0,345.0,30.0,1.0,206.0,0.0,Myste,Myste,Chinese,0.07543753771876886
4748.0,Jarn Nee Plaum Pasta & Bistro ,90.0,italian,"thai, fusion, steakhouse, italian",casual dining,"casual dining, family friendly","have baby chair, free wifi, have parking, indoor seating, pet friendly, wheelchair access",popularzone:nonthaburi,popularzone:nonthaburi,"family friendly thai restaurants under 1000 baht in nonthaburi, amex",4.762126269191581,566280.0,47.0,126.0,0.0,0.0,12048.510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jarn Nee Plaum Pasta & Bistro,จานนี้ปลื้ม พาสต้า แอนด์ บริสโทร,Chinese,0.0
4749.0,Saneh Jaan ,240.0,thai,thai,one michelin star,"one michelin star, casual dining, healthy, michelin guide, fine dining","have parking, private room up to 20 people, free wifi, private room up to 10 people, indoor seating",awardtype:1 michelin star 2026,"popularzone:ploenchit, popularzone:rama 4","top 10 restaurant bkk (tw), famous restaurants, celebration redtable awards 2025, must visit bkk 2025 for korean tourists, amex, top 10 restaurant bkk (hk), time to celebrate, top 10 restaurant bkk (kr), michelin guide & star",4.882059803317226,668414800.0,10146.0,31240.0,54.0,65.0,65879.63729548591,0.005322294500295683,12761.0,1366.0,46.0,4.0,1487.0,0.0,Saneh Jaan,เสน่ห์จันทน์,Chinese,0.11064963560849463
4750.0,Escape Bangkok Emquartier,90.0,international,"spanish, european, international, american, italian",rooftop,"open air/outdoor, casual dining, family friendly, rooftop","free wifi, outdoor seating, have baby chair, have parking, indoor seating",shoppingmall:emquartier,"popularzone:phrom phong, shoppingmall:emquartier, btsroute:bts phrom phong",Unknown,4.83782454414503,20439312.0,592.0,2003.0,21.0,24.0,34525.86486486487,0.03547297297297297,4497.0,61.0,1.0,1.0,520.0,0.0,Escape Bangkok Emquartier,Escape Bangkok Emquartier,Chinese,0.01378696909050478
4751.0,About Beef Lava Grill,240.0,japanese,"thai, fusion, japanese",buffet,"casual dining, grill/bbq, open air/outdoor, family friendly, buffet","outdoor seating, free corkage, accommodates 50+ people, have parking, accommodates 80+ people",location:bang sue,Unknown,"buffet mania, must visit bkk 2025 for hongkong tourists, top 20 restaurants in thailand, time to celebrate",4.638992476448122,166362460.0,5153.0,14017.0,51.0,490.0,32284.583737628567,0.009897147292839123,202965.0,5172.0,82.0,4.0,1598.0,0.0,About Beef Lava Grill,อะเบาท์บีฟ ลาวา กริล,Chinese,0.02588623654324637
4752.0,Tiger Hotpot ,90.0,thai,"thai, fusion, chinese, japanese, korean",hot pot/shabu,"hot pot/shabu, casual dining, family friendly","pet friendly, accommodates 50+ people, have baby chair, indoor seating, outdoor seating, have parking",btsroute:bts sena nikhom,"popularzone:ladprao, btsroute:bts sena nikhom, popularzone:sena nikom",amex,4.735695854657314,726840.0,33.0,216.0,0.0,0.0,22025.454545454544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tiger Hotpot,หม้อไฟไทเก้ออ,Italian,0.0
4763.0,Chon Som at Courtyard by Marriott Suvarnabhumi Airport ,90.0,international,international,hotel buffet,"buffet, hotel buffet, family friendly, casual dining","outdoor seating, swimming pool, have baby chair, have parking, free wifi, wheelchair access, indoor seating, vegan/vegetarian friendly",location:lat krabang,popularzone:lat krabang,"come more pay less, amex, haimunroopai, hottest promotion, famous restaurants, top sales hotel restaurants",4.7279265203604535,322995768.0,6288.0,38592.0,93.0,116.0,51367.01145038168,0.014790076335877863,3736.0,97.0,6.0,2.0,2124.0,0.0,Chon Som at Courtyard by Marriott Suvarnabhumi Airport,ช้อนส้อม คอร์ทยาร์ด บาย แมริออท กรุงเทพฯ สุวรรณภูมิ แอร์พอร์ท,American,0.027569593147751606
4764.0,,,,,,,,,,,,362280.0,35.0,90.0,0.0,2.0,10350.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruedooron Buffet Mala Town in Town,ลื้อดูร้อน บุฟเฟต์ หม่าล่าสายพาน ทาวน์อินทาวน์,Thai,0.0
4765.0,,,,,,,,,,,,114840.0,15.0,30.0,0.0,0.0,7656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruedooron Buffet Mala Watcharapol,ลื้อดูร้อน บุฟเฟต์ หม่าล่าสายพาน วัชรพล,Thai,0.0
4766.0,Baan Borneo Club by 137 Pillars,90.0,fusion,"thai, international, fusion, japanese, american, steakhouse, korean",hotel buffet,"casual dining, hotel buffet, hotel restaurant, family friendly, buffet","have parking, vegan/vegetarian friendly, valet parking, free wifi, indoor seating, scenic view",btsroute:bts phrom phong,"btsroute:bts phrom phong, popularzone:thonglor, popularzone:phrom phong","amex, thai fine dining in phrom phong, asok, thonglor",4.817020207070447,7073150.0,266.0,760.0,2.0,5.0,26590.78947368421,0.007518796992481203,0.0,0.0,0.0,0.0,12.0,0.0,Baan Borneo Club by 137 Pillars,บ้านบอร์เนียวคลับ by 137 Pillars,International,0.0
4767.0,,,,,,,,,,,,344844.0,58.0,103.0,0.0,3.0,5945.586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lincha Hot Pot 临茶火锅,สุกี้ลิ้นชา 临茶火锅,Chinese,0.0
4768.0,Coffee & Crumble Eatery at Maitria Residence Rama 9 Bangkok,90.0,international,"european, fusion, thai, international",hotel restaurant,"open air/outdoor, family friendly, hotel restaurant, casual dining, hotel buffet","accommodates 50+ people, wheelchair access, swimming pool, have parking, free wifi, outdoor seating, indoor seating, have baby chair",popularzone:rama 9,popularzone:rama 9,amex,4.6601803845594025,258696.0,22.0,36.0,1.0,1.0,11758.90909090909,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,Coffee & Crumble Eatery at Maitria Residence Rama 9 Bangkok,Coffee & Crumble Eatery at Maitria Residence Rama 9 Bangkok,Thai,0.0
4769.0,Mitt Restaurant & Space,90.0,thai,thai,cafe/dessert,"casual dining, open air/outdoor, family friendly, cafe/dessert","outdoor seating, free wifi, have baby chair, roadside parking, private room up to 10 people, scenic view, have parking, pet friendly, indoor seating, vegan/vegetarian friendly, private room up to 20 people",popularzone:ari,"popularzone:phaya thai, popularzone:ari",amex,4.60354378198597,669600.0,33.0,97.0,0.0,1.0,20290.909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitt Restaurant & Space,มิตร อารีย์,Japanese,0.0
4770.0,Greenhouse Congee & Noodles by Landmark,90.0,chinese,chinese,family friendly,"family friendly, chain restaurant, casual dining","have parking, accommodates 50+ people, wheelchair access, indoor seating",popularzone:thonglor,popularzone:thonglor,"time to celebrate, amex",4.663174053224294,1263800.0,100.0,271.0,6.0,5.0,12638.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,Greenhouse Congee & Noodles by Landmark,Greenhouse Congee & Noodles by Landmark,Steakhouse,0.0
4771.0,Maitria Hotel Rama 9 Bangkok Staycation,90.0,thai,thai,staycation,staycation,"scenic view, swimming pool, have parking, wheelchair access, free wifi",popularzone:rama 9,popularzone:rama 9,"luxury thai restaurants over 3000 baht, amex",4.803037527416546,1420656.0,32.0,74.0,0.0,1.0,44395.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maitria Hotel Rama 9 Bangkok Staycation,โรงแรมมายเทรียณ์ พระราม 9 สเตเคชั่น,Japanese,0.0
4772.0,Stark Food ,90.0,european,"thai, american, european, italian",casual dining,"casual dining, grill/bbq, family friendly","indoor seating, free wifi",popularzone:thonburi,"popularzone:rama 3, popularzone:thonburi",amex,4.538828918244738,2169180.0,127.0,352.0,0.0,3.0,17080.15748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stark Food,สตาร์ค ฟู้ด,Fusion,0.0
4773.0,,,,,,,,,,,,780000.0,75.0,165.0,0.0,5.0,10400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O Kome No Aji,โอ โคเมะ โนะ อาจิ,Chinese,0.0
4774.0,Thong Kee Restaurant ,90.0,chinese,chinese,buffet,"buffet, casual dining, family friendly","accommodates 50+ people, accommodates 80+ people, wheelchair access, have parking, indoor seating, accommodates 120+ people",btsroute:bts asok,"popularzone:nana, popularzone:asok, btsroute:bts asok",amex,4.592425253838316,10949484.0,1151.0,3523.0,0.0,25.0,9513.018245004345,0.0,0.0,0.0,0.0,0.0,200.0,0.0,Thong Kee Restaurant,ท่องกี่ภัตตาคาร,Japanese,0.0
4775.0,Phedder by Yumzanazun,90.0,thai isaan,"thai isaan, thai",casual dining,"cafe/dessert, open air/outdoor, casual dining, grill/bbq, fast food, family friendly","free wifi, private room up to 20 people, have parking, roadside parking, outdoor seating, private room up to 10 people, indoor seating",popularzone:udomsuk,popularzone:udomsuk,amex,4.803037527416546,457980.0,28.0,80.0,0.0,0.0,16356.42857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phedder by Yumzanazun,เผ็ดเด้อ by ยำซ่าหน้าสั่น,Thai,0.0
4776.0,T and T Restaurant,90.0,thai,"international, thai",casual dining,"family friendly, casual dining","pet friendly, indoor seating, free corkage, have baby chair, vegan/vegetarian friendly, private room up to 10 people, outdoor seating, roadside parking, have parking, wheelchair access, private room up to 20 people",location:chatuchak,popularzone:ngamwongwan,amex,4.862126269191582,265200.0,29.0,73.0,0.0,3.0,9144.827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T and T Restaurant,ที แอนด์ ที เรสเตอรอง,Japanese,0.0
4777.0,Caper by Dan Bark,90.0,american,"american, international",wine bar,"family friendly, wine bar, casual dining","indoor seating, free wifi, vegan/vegetarian friendly, have parking, valet parking",popularzone:phra khanong,popularzone:phra khanong,"fancy restaurants in bangkok under $50, amex, romantic & instagrammable restaurants for christmas",4.9138289182447386,8592960.0,282.0,676.0,1.0,11.0,30471.489361702126,0.0035460992907801418,0.0,0.0,0.0,0.0,58.0,0.0,Caper by Dan Bark,เคเปอร์ บาย แดน บาร์ค,Japanese,0.0
